query,tenant,reference_debit_note_number,ogPdi,ogInvoiceId,ogInvoiceNo,correctPdi
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7648 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25168,6110114352,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7649 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11934,6110081117,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7650 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25482,6110059992,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7651 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,10937,6110110573,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7652 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25188,6110035932,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7653 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,24586,6110062563,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7654 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11018,6110108896,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7655 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11822,6110098565,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7656 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25501,6110052498,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7657 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11538,6110097375,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7658 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11115,6110108915,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7659 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11258,6110096832,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7660 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11214,6110113708,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7661 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,11868,6110098570,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7662 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25190,6110040170,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7663 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,26031,6110704283,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7664 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,26121,6110115607,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7665 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25547,6110084498,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7666 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25531,6110025522,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7667 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,91312,25686,6110115475,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7668 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,59977,5594,3853000017,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7669 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,59977,5275,3853001381,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7670 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,59977,25316,3853500241,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7671 AND reference_debit_note_number = 'DR0224-25A000514' AND status = 'DISPATCH_READY';",th437,DR0224-25A000514,59977,25353,3853512709,91312
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7673 AND reference_debit_note_number = 'P0224-25A0000475' AND status = 'DISPATCH_READY';",th437,P0224-25A0000475,174200,9541,5173221400,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7674 AND reference_debit_note_number = 'P0224-25A0000475' AND status = 'DISPATCH_READY';",th437,P0224-25A0000475,174200,11544,5173220637,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7675 AND reference_debit_note_number = 'P0224-25A0000475' AND status = 'DISPATCH_READY';",th437,P0224-25A0000475,174200,9644,5173221174,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7676 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,4232,3811030264,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7677 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,3911,3811029193,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7678 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,25310,3811023541,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7679 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,4340,3811028372,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7680 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,4081,3811030233,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 7681 AND reference_debit_note_number = 'PD0224-25A006840' AND status = 'DISPATCH_READY';",th437,PD0224-25A006840,174192,3980,3811031503,174192
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8065 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26110,I25840601547,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8066 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26049,I25840601470,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8067 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26048,I25840601453,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8068 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26695,I25840602819,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8069 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26688,I25840602810,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8070 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26675,I25840602812,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8071 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26673,I25840602804,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8072 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26061,I25840601433,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8073 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26140,I25840602104,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8074 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26051,I25840601352,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8075 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26674,I25840602805,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8076 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26684,I25840602822,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8077 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26047,I25840601863,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8078 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,21092,I25840600749,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8079 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,25563,I25840601031,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8080 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26093,I25840602100,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8081 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26681,I25840602806,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8082 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,210897,26679,I25840602820,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8083 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,24501,DLH/01488,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8084 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,20936,I24140600774,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8085 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91249,23108,I24240600645,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8086 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91249,25393,I24240600832,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8087 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,24889,1210001616,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8088 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,24469,DLH/02911,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8089 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,21555,I24140600610,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8090 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,21815,I24140600444,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8091 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,23472,DLH/00291,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8092 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,25261,DLH/04443,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8093 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91249,13961,DEL/00595,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8094 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,25244,DLH/00124,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8095 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,24237,DLH/02720,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8096 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,24478,DLH/02633,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8097 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,23950,DLH/04555,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8098 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,23295,I24140612432,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8099 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,22615,I24140603592,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8100 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,20892,I24140611575,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8101 AND reference_debit_note_number = 'P0224-25A0000558' AND status = 'DISPATCH_READY';",th437,P0224-25A0000558,91246,23130,I24140612209,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8102 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,19725,I25840600621,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8103 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,22428,I25840600441,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8104 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26110,I25840601547,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8105 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26049,I25840601470,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8106 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26675,I25840602812,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8107 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26051,I25840601352,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8108 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26695,I25840602819,210897
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 8109 AND reference_debit_note_number = 'PD0224-25A006861' AND status = 'DISPATCH_READY';",th437,PD0224-25A006861,210897,26189,I25840602255,210897
