purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
156772,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 156772 AND invoice_id = 112488 AND invoice_no = 'D2401028349';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 156772 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 156772;
156871,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 156871 AND invoice_id = 129890 AND invoice_no = 'D2401035480';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 156871 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 156871;
158177,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158177 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158177 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158177;
158178,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158178 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158178 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158178;
158179,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158179 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158179 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158179;
158211,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158211 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158211 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158211;
158213,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158213 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158213 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158213;
158214,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158214 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158214 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158214;
158226,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158226 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158226 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158226;
158228,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158228 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158228 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158228;
158229,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158229 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158229 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158229;
158244,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158244 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158244 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158244;
158245,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158245 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158245 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158245;
158246,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158246 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158246 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158246;
158277,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158277 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158277 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158277;
158278,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158278 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158278 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158278;
158279,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158279 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158279 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158279;
158281,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158281 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158281 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158281;
158285,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158285 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158285 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158285;
158286,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158286 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158286 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158286;
158319,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158319 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158319 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158319;
158320,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158320 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158320 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158320;
158321,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158321 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158321 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158321;
158339,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158339 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158339 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158339;
158340,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158340 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158340 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158340;
158341,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158341 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158341 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158341;
158359,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158359 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158359 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158359;
158360,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158360 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158360 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158360;
158361,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158361 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158361 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158361;
158380,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158380 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158380 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158380;
158381,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158381 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158381 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158381;
158382,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158382 AND invoice_id = 90691 AND invoice_no = 'D2301019184';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158382 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158382;
158401,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158401 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158401 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158401;
158402,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158402 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158402 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158402;
158405,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158405 AND invoice_id = 113896 AND invoice_no = 'D2401028808';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158405 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158405;
158406,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 158406 AND invoice_id = 154930 AND invoice_no = 'D2401047109';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 158406 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th411';",DELETE FROM th411.purchase_issue_invoice WHERE purchase_issue_id = 158406;
159032,th411,"UPDATE th411.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 159032 AND invoice_id = 146921 AND invoice_no = 'KR1001';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 159032 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37888 AND tenant = 'th411';",
